TaskName,TaskType,TaskClass,Rows,Columns,CategoricalColumns,Size,PeakStorageMemory,PeakExecutionMemory,Duration
FPGrowth,Transformer,AssociationRules,20000,40,40,2.949963,1.96,1e-06,753.0
FPGrowth,Transformer,AssociationRules,40000,11,11,1.534339,1.96,1e-06,745.0
FPGrowth,Transformer,AssociationRules,40000,40,40,5.902836,2.37,1e-06,758.0
FPGrowth,Transformer,AssociationRules,60000,11,11,2.299454,1.96,1e-06,739.0
FPGrowth,Transformer,AssociationRules,60000,40,40,8.859213,2.37,1e-06,751.5
FPGrowth,Transformer,AssociationRules,68037,34,34,6.772746,1200.97,638.54,72503.0
FPGrowth,Transformer,AssociationRules,80000,11,11,3.069187,1.96,1e-06,748.5
FPGrowth,Transformer,AssociationRules,80000,40,40,11.808913,2.37,1e-06,746.0
FPGrowth,Transformer,AssociationRules,100000,11,11,3.835736,1.96,1e-06,749.0
FPGrowth,Transformer,AssociationRules,100000,40,40,14.761084,2.37,1e-06,751.5
FPGrowth,Transformer,AssociationRules,136073,34,34,13.549273,1229.95,633.5,52429.0
FPGrowth,Transformer,AssociationRules,164719,180,180,139.870968,2.48,1e-06,1272.5
FPGrowth,Transformer,AssociationRules,198000,8,8,6.075131,2.37,1e-06,865.5
FPGrowth,Transformer,AssociationRules,204110,34,34,20.321542,1174.62,1041.61,41697.5
FPGrowth,Transformer,AssociationRules,272146,34,34,27.089092,1219.96,690.41,40032.0
FPGrowth,Transformer,AssociationRules,329437,180,180,279.157877,2.48,1e-06,1766.5
FPGrowth,Transformer,AssociationRules,340183,34,34,33.864811,1175.15,691.16,38395.0
FPGrowth,Transformer,AssociationRules,396001,8,8,12.239341,2.37,1e-06,907.5
FPGrowth,Transformer,AssociationRules,494156,180,180,417.010069,2.48,1e-06,1311.5
FPGrowth,Transformer,AssociationRules,594001,8,8,18.372513,2.37,1e-06,896.0
FPGrowth,Transformer,AssociationRules,658874,180,180,557.730257,2.48,1e-06,1294.0
FPGrowth,Transformer,AssociationRules,792002,8,8,24.424114,2.37,1e-06,910.5
FPGrowth,Transformer,AssociationRules,823593,180,180,697.0,2.48,1e-06,1277.5
FPGrowth,Transformer,AssociationRules,990002,8,8,31.489737,2.37,1e-06,896.0
GMM,Estimator,Clustering,274,2,0,0.002809,1.73,1e-06,4452.5
GMM,Estimator,Clustering,274,3,0,0.004897,2.27,9.25,5146.0
GMM,Estimator,Clustering,274,4,0,0.00714,1.96,15.375,4716.5
GMM,Estimator,Clustering,274,5,0,0.00967,4.11,15.5,7138.0
GMM,Estimator,Clustering,549,2,0,0.005466,5.35,1e-06,8582.5
GMM,Estimator,Clustering,549,3,0,0.009916,4.59,15.125,7759.5
GMM,Estimator,Clustering,549,4,0,0.014376,2.45,5.2500005,5419.0
GMM,Estimator,Clustering,549,5,0,0.019374,1.92,1e-06,4769.5
GMM,Estimator,Clustering,823,2,0,0.008255,5.35,15.75,8656.0
GMM,Estimator,Clustering,823,3,0,0.014682,4.18,14.0,7362.0
GMM,Estimator,Clustering,823,4,0,0.021341,3.41,14.25,6578.5
GMM,Estimator,Clustering,823,5,0,0.029419,1.92,1e-06,4776.5
GMM,Estimator,Clustering,1098,2,0,0.010977,5.11,15.625,8403.0
GMM,Estimator,Clustering,1098,3,0,0.019789,3.86,40.0,7084.0
GMM,Estimator,Clustering,1098,4,0,0.028613,3.28,1e-06,6495.5
GMM,Estimator,Clustering,1098,5,0,0.038794,2.18,1e-06,5181.5
GMM,Estimator,Clustering,1372,2,0,0.013665,1.77,13.625,4640.5
GMM,Estimator,Clustering,1372,3,0,0.024514,4.67,6.7500005,8042.0
GMM,Estimator,Clustering,1372,4,0,0.035789,2.74,6.1250005,5878.0
GMM,Estimator,Clustering,1372,5,0,0.044276,2.22,7.5000005,5243.5
GMM,Estimator,Clustering,2292,1163,0,5.102502,86.78,128.5,103610.5
GMM,Estimator,Clustering,4584,1163,0,10.194407,87.21,192.75,110360.5
GMM,Estimator,Clustering,4584,2325,0,20.379207,334.28,385.5,901519.04
GMM,Estimator,Clustering,6877,1163,0,15.290092,87.26,257.0,113816.0
GMM,Estimator,Clustering,6877,2325,0,30.56914,335.43,514.0,1100933.52
GMM,Estimator,Clustering,9169,1163,0,20.383204,88.31,385.5,129031.5
GMM,Estimator,Clustering,11461,1163,0,25.475384,88.31,449.75,125561.5
GMM,Estimator,Clustering,11675,3,0,0.348691,2.79,15.75,6459.0
GMM,Estimator,Clustering,11675,6,0,0.733501,3.48,64.25,7267.0
GMM,Estimator,Clustering,11675,8,0,0.941085,3.115,64.25,6641.0
GMM,Estimator,Clustering,11675,11,0,1.254673,3.8049999999999997,11.75,6893.5
GMM,Estimator,Clustering,11675,13,0,1.474919,3.48,64.25,6642.0
GMM,Estimator,Clustering,23350,3,0,0.697675,4.33,64.25,7027.0
GMM,Estimator,Clustering,23350,6,0,1.470587,5.84,64.25,10265.5
GMM,Estimator,Clustering,23350,8,0,1.883915,5.54,39.875,10394.0
GMM,Estimator,Clustering,23350,11,0,2.507677,5.8,64.25,8748.0
GMM,Estimator,Clustering,23350,13,0,2.945821,6.154999999999999,64.25,8282.0
GMM,Estimator,Clustering,33095,4,1,0.337902,8.22,64.25,27149.0
GMM,Estimator,Clustering,33095,7,1,0.534872,9.25,64.25,28174.5
GMM,Estimator,Clustering,33095,9,1,0.689366,10.13,64.25,28275.0
GMM,Estimator,Clustering,33095,12,1,1.01088,16.65,64.25,654545.0
GMM,Estimator,Clustering,33095,14,1,1.241956,12.11,64.25,29526.5
GMM,Estimator,Clustering,35024,3,0,1.043304,6.03,39.75,8029.0
GMM,Estimator,Clustering,35024,6,0,2.196191,7.41,64.125,11447.0
GMM,Estimator,Clustering,35024,8,0,2.823543,9.46,64.25,26779.0
GMM,Estimator,Clustering,35024,11,0,3.766352,8.71,64.25,12126.0
GMM,Estimator,Clustering,35024,13,0,4.421277,8.63,64.25,9380.5
GMM,Estimator,Clustering,46699,3,0,1.390723,7.68,64.25,9653.5
GMM,Estimator,Clustering,46699,6,0,2.929834,8.97,64.25,12220.0
GMM,Estimator,Clustering,46699,8,0,3.768312,10.71,64.25,27413.0
GMM,Estimator,Clustering,46699,11,0,5.018383,10.795,128.5,12234.0
GMM,Estimator,Clustering,46699,13,0,5.892933,10.71,128.5,9299.0
GMM,Estimator,Clustering,58374,3,0,1.738624,9.18,64.25,10355.0
GMM,Estimator,Clustering,58374,6,0,3.662788,10.89,64.25,14149.5
GMM,Estimator,Clustering,58374,8,0,4.710497,14.280000000000001,64.25,25663.5
GMM,Estimator,Clustering,58374,11,0,6.272332,12.565,128.5,10859.5
GMM,Estimator,Clustering,58374,13,0,5.318656,13.295,64.25,11234.0
GMM,Estimator,Clustering,66190,4,1,0.675655,14.36,64.25,50391.5
GMM,Estimator,Clustering,66190,7,1,1.06963,16.47,64.25,51658.5
GMM,Estimator,Clustering,66190,9,1,1.378381,19.485,64.25,50958.5
GMM,Estimator,Clustering,66190,12,1,2.020999,20.55,64.25,52655.0
GMM,Estimator,Clustering,66190,14,1,2.483536,22.11,64.25,55329.5
GMM,Estimator,Clustering,86975,2,0,2.246388,12.06,64.25,13611.0
GMM,Estimator,Clustering,86975,3,0,3.442873,13.83,64.25,21332.5
GMM,Estimator,Clustering,86975,4,0,4.498186,16.259999999999998,96.125,33896.5
GMM,Estimator,Clustering,99284,4,1,1.013644,21.09,64.25,69885.0
GMM,Estimator,Clustering,99284,7,1,1.604672,23.56,64.25,72930.5
GMM,Estimator,Clustering,99284,9,1,2.067579,25.79,64.25,73136.5
GMM,Estimator,Clustering,99284,12,1,3.032122,31.65,64.25,400743.0
GMM,Estimator,Clustering,99284,14,1,3.725372,31.92,64.25,78475.0
GMM,Estimator,Clustering,116202,12,0,3.299891,21.98,64.25,25043.5
GMM,Estimator,Clustering,116202,23,0,6.563619,27.39,128.5,9522.0
GMM,Estimator,Clustering,116202,34,0,9.304573,31.31,192.75,9571.5
GMM,Estimator,Clustering,116202,45,0,12.121251,34.22,192.75,10030.0
GMM,Estimator,Clustering,116202,55,0,14.336944,34.32,257.0,10698.0
GMM,Estimator,Clustering,132379,4,1,1.351325,26.56,64.25,91220.0
GMM,Estimator,Clustering,132379,7,1,2.139295,30.64,64.25,95011.0
GMM,Estimator,Clustering,132379,9,1,2.756615,33.69,64.25,98463.0
GMM,Estimator,Clustering,132379,12,1,4.042283,39.16,128.5,100985.0
GMM,Estimator,Clustering,132379,14,1,4.966506,42.18,128.5,85700.0
GMM,Estimator,Clustering,165474,4,1,1.689241,32.64,64.25,116539.5
GMM,Estimator,Clustering,165474,7,1,2.674202,41.39,64.25,116651.5
GMM,Estimator,Clustering,165474,9,1,3.445766,43.56,64.25,121133.0
GMM,Estimator,Clustering,165474,12,1,5.05303,49.27,128.5,368541.5
GMM,Estimator,Clustering,165474,14,1,6.366044,52.2,128.5,103089.0
GMM,Estimator,Clustering,173950,2,0,4.492544,22.53,64.25,19213.5
GMM,Estimator,Clustering,173950,3,0,6.884357,23.58,128.5,17739.5
GMM,Estimator,Clustering,173950,4,0,8.997433,27.810000000000002,192.75,33090.5
GMM,Estimator,Clustering,232405,12,0,6.600268,45.585,128.5,68044.5
GMM,Estimator,Clustering,232405,23,0,13.128395,54.31,192.75,9662.0
GMM,Estimator,Clustering,232405,34,0,18.607503,60.92,321.25,10091.0
GMM,Estimator,Clustering,232405,45,0,24.241912,66.82,385.5,11118.5
GMM,Estimator,Clustering,232405,55,0,28.675522,67.11,513.875,11978.0
GMM,Estimator,Clustering,260924,2,0,6.738517,32.25,128.5,18760.5
GMM,Estimator,Clustering,260924,3,0,10.327294,34.55,192.75,17435.5
GMM,Estimator,Clustering,260924,4,0,13.498589,37.89,256.0,37369.0
GMM,Estimator,Clustering,347899,2,0,8.985122,42.355000000000004,192.375,19514.0
GMM,Estimator,Clustering,347899,3,0,13.76755,45.32,257.0,20154.5
GMM,Estimator,Clustering,347899,4,0,17.998191,48.5,321.25,40794.5
GMM,Estimator,Clustering,348607,12,0,9.899996,66.53,192.75,37671.0
GMM,Estimator,Clustering,348607,23,0,19.691607,80.55,321.25,9989.0
GMM,Estimator,Clustering,348607,34,0,27.910069,90.76,449.75,10775.0
GMM,Estimator,Clustering,348607,45,0,36.363632,99.51,609.125,11879.5
GMM,Estimator,Clustering,348607,55,0,43.011833,99.75,706.75,13585.0
GMM,Estimator,Clustering,434874,2,0,11.231041,52.56,192.75,23282.0
GMM,Estimator,Clustering,434874,3,0,17.211221,57.334999999999994,257.0,19339.0
GMM,Estimator,Clustering,434874,4,0,19.716201,60.040000000000006,321.25,49486.0
GMM,Estimator,Clustering,464810,12,0,13.199994,91.47,257.0,35930.0
GMM,Estimator,Clustering,464810,23,0,26.256078,107.04,449.75,10463.5
GMM,Estimator,Clustering,464810,34,0,37.21448,120.12,642.5,11292.5
GMM,Estimator,Clustering,464810,45,0,48.484786,131.9,771.0,12871.5
GMM,Estimator,Clustering,464810,55,0,57.35005,135.125,963.75,14411.5
GMM,Estimator,Clustering,491657,14,0,15.842385,99.63,257.0,80550.0
GMM,Estimator,Clustering,491657,28,0,29.000996,129.445,514.0,89020.0
GMM,Estimator,Clustering,491657,42,0,42.621731,160.31,706.75,97530.0
GMM,Estimator,Clustering,491657,56,0,55.750811,203.8,899.5,15938.5
GMM,Estimator,Clustering,491657,69,0,68.453254,241.36,1156.5,19633.0
GMM,Estimator,Clustering,581012,12,0,16.499925,105.36,320.625,24586.5
GMM,Estimator,Clustering,581012,23,0,32.820001,133.2,578.25,10775.5
GMM,Estimator,Clustering,581012,34,0,46.518288,150.18,771.0,11764.0
GMM,Estimator,Clustering,581012,45,0,60.605294,164.72,1028.0,14906.0
GMM,Estimator,Clustering,581012,55,0,71.687256,164.93,1156.5,17531.0
GMM,Estimator,Clustering,983314,14,0,31.683372,196.08,514.0,90025.0
GMM,Estimator,Clustering,983314,28,0,58.002355,273.21999999999997,963.75,94960.0
GMM,Estimator,Clustering,983314,42,0,85.244423,308.4,1413.5,111651.0
GMM,Estimator,Clustering,983314,56,0,111.501298,404.93,1799.0,24293.5
GMM,Estimator,Clustering,983314,69,0,136.904288,529.725,2248.75,25113.0
GMM,Estimator,Clustering,1000000,27,0,64.371837,306.96,1092.25,15323.0
GMM,Estimator,Clustering,1000000,53,0,126.36286,504.28499999999997,2056.0,20231.5
GMM,Estimator,Clustering,1000000,78,0,185.966228,706.135,3019.75,31673.0
GMM,Estimator,Clustering,1000000,104,0,247.957234,897.3299999999999,3983.5,36313.5
GMM,Estimator,Clustering,1000000,129,0,307.566253,1094.84,4112.0,40154.0
GMM,Estimator,Clustering,1474971,14,0,47.525818,302.43,771.0,95698.0
GMM,Estimator,Clustering,1474971,28,0,87.004538,433.37,1413.5,108204.0
GMM,Estimator,Clustering,1474971,42,0,127.866148,469.115,2056.0,128061.5
GMM,Estimator,Clustering,1474971,56,0,167.25182,610.665,2698.5,28649.0
GMM,Estimator,Clustering,1474971,69,0,205.35562,736.43,3341.0,37784.0
GMM,Estimator,Clustering,1966628,14,0,63.367444,409.62,1028.0,97205.5
GMM,Estimator,Clustering,1966628,28,0,116.006634,491.62,1863.25,110964.0
GMM,Estimator,Clustering,1966628,42,0,170.487283,608.4549999999999,2762.75,142487.0
GMM,Estimator,Clustering,1966628,56,0,223.002201,832.9849999999999,3598.0,41371.0
GMM,Estimator,Clustering,1966628,69,0,273.808745,1030.26,4112.0,45367.0
GMM,Estimator,Clustering,2000000,27,0,128.746571,611.43,2120.25,20411.5
GMM,Estimator,Clustering,2000000,53,0,252.723961,1057.995,4104.0,37181.0
GMM,Estimator,Clustering,2000000,78,0,371.93442,1482.5,4112.0,52213.0
GMM,Estimator,Clustering,2000000,104,0,495.903806,1843.63,4112.0,47500.0
GMM,Estimator,Clustering,2000000,129,0,615.128746,2417.44,4112.0,52199.5
GMM,Estimator,Clustering,2458285,14,0,79.209547,510.095,1285.0,99476.0
GMM,Estimator,Clustering,2458285,28,0,145.008384,649.42,2377.25,123959.0
GMM,Estimator,Clustering,2458285,42,0,213.109253,776.7,3469.5,146363.5
GMM,Estimator,Clustering,2458285,56,0,278.752656,1055.7150000000001,4112.0,52192.0
GMM,Estimator,Clustering,2458285,69,0,344.604708,1231.605,4112.0,54151.0
GMM,Estimator,Clustering,3000000,27,0,193.118719,916.39,3148.25,27208.0
GMM,Estimator,Clustering,3000000,53,0,379.08824,1566.2849999999999,4112.0,46014.5
GMM,Estimator,Clustering,3000000,78,0,557.905551,2345.67,4112.0,54766.0
GMM,Estimator,Clustering,3000000,104,0,743.872852,2899.6800000000003,4112.0,56941.0
GMM,Estimator,Clustering,3000000,129,0,922.68967,3416.47,4112.0,54541.0
GMM,Estimator,Clustering,4000000,27,0,257.491792,1234.375,4112.0,41277.5
GMM,Estimator,Clustering,4000000,53,0,505.45001,2082.185,4112.0,48460.0
GMM,Estimator,Clustering,4000000,78,0,743.873035,2825.605,4112.0,62866.5
GMM,Estimator,Clustering,4000000,104,0,991.823236,3884.84,4112.0,54093.0
GMM,Estimator,Clustering,4000000,129,0,1230.244541,4536.76,4112.0,62732.5
GMM,Estimator,Clustering,5000000,27,0,321.864852,1605.9,4112.0,48860.0
GMM,Estimator,Clustering,5000000,53,0,631.81279,2804.995,4112.0,54391.5
GMM,Estimator,Clustering,5000000,78,0,929.83545,3650.795,4112.0,62892.0
GMM,Estimator,Clustering,5000000,104,0,1239.781192,4643.455,4112.0,60629.0
GMM,Estimator,Clustering,5000000,129,0,1542.577574,6072.63,4112.0,66690.5
GMM,Transformer,Clustering,274,2,0,0.002809,1.5,1e-06,92.0
GMM,Transformer,Clustering,274,3,0,0.004897,1.5,1e-06,90.5
GMM,Transformer,Clustering,274,4,0,0.00714,1.5,1e-06,88.0
GMM,Transformer,Clustering,274,5,0,0.00967,1.5,1e-06,89.0
GMM,Transformer,Clustering,549,2,0,0.005466,1.5,1e-06,91.0
GMM,Transformer,Clustering,549,3,0,0.009916,1.5,1e-06,88.5
GMM,Transformer,Clustering,549,4,0,0.014376,1.5,1e-06,89.5
GMM,Transformer,Clustering,549,5,0,0.019374,1.5,1e-06,91.0
GMM,Transformer,Clustering,823,2,0,0.008255,1.5,1e-06,91.0
GMM,Transformer,Clustering,823,3,0,0.014682,1.5,1e-06,89.0
GMM,Transformer,Clustering,823,4,0,0.021341,1.5,1e-06,89.0
GMM,Transformer,Clustering,823,5,0,0.029419,1.5,1e-06,88.0
GMM,Transformer,Clustering,1098,2,0,0.010977,1.5,1e-06,91.5
GMM,Transformer,Clustering,1098,3,0,0.019789,1.5,1e-06,89.5
GMM,Transformer,Clustering,1098,4,0,0.028613,1.5,1e-06,89.0
GMM,Transformer,Clustering,1098,5,0,0.038794,1.5,1e-06,90.0
GMM,Transformer,Clustering,1372,2,0,0.013665,1.5,1e-06,91.0
GMM,Transformer,Clustering,1372,3,0,0.024514,1.5,1e-06,89.0
GMM,Transformer,Clustering,1372,4,0,0.035789,1.5,1e-06,89.0
GMM,Transformer,Clustering,1372,5,0,0.044276,1.5,1e-06,91.0
GMM,Transformer,Clustering,11675,3,0,0.348691,1.5,1e-06,88.5
GMM,Transformer,Clustering,11675,6,0,0.733501,1.5,1e-06,88.5
GMM,Transformer,Clustering,11675,8,0,0.941085,1.5,1e-06,90.0
GMM,Transformer,Clustering,11675,11,0,1.254673,1.5,1e-06,89.5
GMM,Transformer,Clustering,11675,13,0,1.474919,1.5,1e-06,93.0
GMM,Transformer,Clustering,23350,3,0,0.697675,1.5,1e-06,89.5
GMM,Transformer,Clustering,23350,6,0,1.470587,1.5,1e-06,90.0
GMM,Transformer,Clustering,23350,8,0,1.883915,1.5,1e-06,89.0
GMM,Transformer,Clustering,23350,11,0,2.507677,1.5,1e-06,90.5
GMM,Transformer,Clustering,23350,13,0,2.945821,1.5,1e-06,93.5
GMM,Transformer,Clustering,33095,4,1,0.337902,1.94,1e-06,65.0
GMM,Transformer,Clustering,33095,7,1,0.534872,1.94,1e-06,66.5
GMM,Transformer,Clustering,33095,9,1,0.689366,1.94,1e-06,67.0
GMM,Transformer,Clustering,33095,12,1,1.01088,1.94,1e-06,62.5
GMM,Transformer,Clustering,33095,14,1,1.241956,1.94,1e-06,63.0
GMM,Transformer,Clustering,35024,3,0,1.043304,1.5,1e-06,89.0
GMM,Transformer,Clustering,35024,6,0,2.196191,1.5,1e-06,89.0
GMM,Transformer,Clustering,35024,8,0,2.823543,1.5,1e-06,89.0
GMM,Transformer,Clustering,35024,11,0,3.766352,1.5,1e-06,91.0
GMM,Transformer,Clustering,35024,13,0,4.421277,1.69,1e-06,93.0
GMM,Transformer,Clustering,46699,3,0,1.390723,1.5,1e-06,90.5
GMM,Transformer,Clustering,46699,6,0,2.929834,1.5,1e-06,90.5
GMM,Transformer,Clustering,46699,8,0,3.768312,1.5,1e-06,90.0
GMM,Transformer,Clustering,46699,11,0,5.018383,1.88,1e-06,91.0
GMM,Transformer,Clustering,46699,13,0,5.892933,1.69,1e-06,94.0
GMM,Transformer,Clustering,58374,3,0,1.738624,1.5,1e-06,89.0
GMM,Transformer,Clustering,58374,6,0,3.662788,1.5,1e-06,89.5
GMM,Transformer,Clustering,58374,8,0,4.710497,1.88,1e-06,90.0
GMM,Transformer,Clustering,58374,11,0,6.272332,1.88,1e-06,90.0
GMM,Transformer,Clustering,58374,13,0,5.318656,1.88,1e-06,94.0
GMM,Transformer,Clustering,66190,4,1,0.675655,1.94,1e-06,66.0
GMM,Transformer,Clustering,66190,7,1,1.06963,1.94,1e-06,66.0
GMM,Transformer,Clustering,66190,9,1,1.378381,1.94,1e-06,67.5
GMM,Transformer,Clustering,66190,12,1,2.020999,1.94,1e-06,62.0
GMM,Transformer,Clustering,66190,14,1,2.483536,1.94,1e-06,65.0
GMM,Transformer,Clustering,86975,2,0,2.246388,1.5,1e-06,89.0
GMM,Transformer,Clustering,86975,3,0,3.442873,1.5,1e-06,88.0
GMM,Transformer,Clustering,86975,4,0,4.498186,1.88,1e-06,88.0
GMM,Transformer,Clustering,99284,4,1,1.013644,1.94,1e-06,65.5
GMM,Transformer,Clustering,99284,7,1,1.604672,1.94,1e-06,67.5
GMM,Transformer,Clustering,99284,9,1,2.067579,1.94,1e-06,67.0
GMM,Transformer,Clustering,99284,12,1,3.032122,1.94,1e-06,62.0
GMM,Transformer,Clustering,99284,14,1,3.725372,1.94,1e-06,65.0
GMM,Transformer,Clustering,116202,12,0,3.299891,1.5,1e-06,91.5
GMM,Transformer,Clustering,116202,23,0,6.563619,1.5,1e-06,91.5
GMM,Transformer,Clustering,116202,34,0,9.304573,1.9,1e-06,88.5
GMM,Transformer,Clustering,116202,45,0,12.121251,1.9,1e-06,90.0
GMM,Transformer,Clustering,116202,55,0,14.336944,1.9,1e-06,89.0
GMM,Transformer,Clustering,132379,4,1,1.351325,1.94,1e-06,65.5
GMM,Transformer,Clustering,132379,7,1,2.139295,1.94,1e-06,65.5
GMM,Transformer,Clustering,132379,9,1,2.756615,1.94,1e-06,67.0
GMM,Transformer,Clustering,132379,12,1,4.042283,2.34,1e-06,62.0
GMM,Transformer,Clustering,132379,14,1,4.966506,2.34,1e-06,63.5
GMM,Transformer,Clustering,165474,4,1,1.689241,1.94,1e-06,65.0
GMM,Transformer,Clustering,165474,7,1,2.674202,1.94,1e-06,66.0
GMM,Transformer,Clustering,165474,9,1,3.445766,1.94,1e-06,69.0
GMM,Transformer,Clustering,165474,12,1,5.05303,2.34,1e-06,62.0
GMM,Transformer,Clustering,165474,14,1,6.366044,2.34,1e-06,62.5
GMM,Transformer,Clustering,173950,2,0,4.492544,1.89,1e-06,89.5
GMM,Transformer,Clustering,173950,3,0,6.884357,1.88,1e-06,89.5
GMM,Transformer,Clustering,173950,4,0,8.997433,1.9,1e-06,88.0
GMM,Transformer,Clustering,232405,12,0,6.600268,1.5,1e-06,92.0
GMM,Transformer,Clustering,232405,23,0,13.128395,1.9,1e-06,89.5
GMM,Transformer,Clustering,232405,34,0,18.607503,1.9,1e-06,88.0
GMM,Transformer,Clustering,232405,45,0,24.241912,1.9,1e-06,88.5
GMM,Transformer,Clustering,232405,55,0,28.675522,1.9,1e-06,87.5
GMM,Transformer,Clustering,260924,2,0,6.738517,1.88,1e-06,90.0
GMM,Transformer,Clustering,260924,3,0,10.327294,1.9,1e-06,89.5
GMM,Transformer,Clustering,260924,4,0,13.498589,1.9,1e-06,88.5
GMM,Transformer,Clustering,347899,2,0,8.985122,1.9,1e-06,89.5
GMM,Transformer,Clustering,347899,3,0,13.76755,1.9,1e-06,91.0
GMM,Transformer,Clustering,347899,4,0,17.998191,1.9,1e-06,90.0
GMM,Transformer,Clustering,348607,12,0,9.899996,1.9,1e-06,91.0
GMM,Transformer,Clustering,348607,23,0,19.691607,1.9,1e-06,91.0
GMM,Transformer,Clustering,348607,34,0,27.910069,1.9,1e-06,89.0
GMM,Transformer,Clustering,348607,45,0,36.363632,1.9,1e-06,87.5
GMM,Transformer,Clustering,348607,55,0,43.011833,1.9,1e-06,87.5
GMM,Transformer,Clustering,434874,2,0,11.231041,1.9,1e-06,89.0
GMM,Transformer,Clustering,434874,3,0,17.211221,1.9,1e-06,89.5
GMM,Transformer,Clustering,434874,4,0,19.716201,1.9,1e-06,90.0
GMM,Transformer,Clustering,464810,12,0,13.199994,1.9,1e-06,92.5
GMM,Transformer,Clustering,464810,23,0,26.256078,1.9,1e-06,89.0
GMM,Transformer,Clustering,464810,34,0,37.21448,1.9,1e-06,88.5
GMM,Transformer,Clustering,464810,45,0,48.484786,1.9,1e-06,89.0
GMM,Transformer,Clustering,464810,55,0,57.35005,1.9,1e-06,87.5
GMM,Transformer,Clustering,491657,14,0,15.842385,1.9,1e-06,93.5
GMM,Transformer,Clustering,491657,28,0,29.000996,1.9,1e-06,87.0
GMM,Transformer,Clustering,491657,42,0,42.621731,1.9,1e-06,89.0
GMM,Transformer,Clustering,491657,56,0,55.750811,1.91,1e-06,89.5
GMM,Transformer,Clustering,491657,69,0,68.453254,1.91,1e-06,88.0
GMM,Transformer,Clustering,581012,12,0,16.499925,1.9,1e-06,92.0
GMM,Transformer,Clustering,581012,23,0,32.820001,1.9,1e-06,90.5
GMM,Transformer,Clustering,581012,34,0,46.518288,1.9,1e-06,89.0
GMM,Transformer,Clustering,581012,45,0,60.605294,1.9,1e-06,89.0
GMM,Transformer,Clustering,581012,55,0,71.687256,1.9,1e-06,87.0
GMM,Transformer,Clustering,983314,14,0,31.683372,1.9,1e-06,92.0
GMM,Transformer,Clustering,983314,28,0,58.002355,1.9,1e-06,90.0
GMM,Transformer,Clustering,983314,42,0,85.244423,1.9,1e-06,89.0
GMM,Transformer,Clustering,983314,56,0,111.501298,1.91,1e-06,87.5
GMM,Transformer,Clustering,983314,69,0,136.904288,1.91,1e-06,86.0
GMM,Transformer,Clustering,1000000,27,0,64.371837,1.9,1e-06,90.5
GMM,Transformer,Clustering,1000000,53,0,126.36286,1.91,1e-06,87.0
GMM,Transformer,Clustering,1000000,78,0,185.966228,1.91,1e-06,86.0
GMM,Transformer,Clustering,1000000,104,0,247.957234,1.91,1e-06,90.0
GMM,Transformer,Clustering,1000000,129,0,307.566253,1.91,1e-06,91.0
GMM,Transformer,Clustering,1474971,14,0,47.525818,1.9,1e-06,92.5
GMM,Transformer,Clustering,1474971,28,0,87.004538,1.9,1e-06,88.0
GMM,Transformer,Clustering,1474971,42,0,127.866148,1.9,1e-06,88.0
GMM,Transformer,Clustering,1474971,56,0,167.25182,1.91,1e-06,87.0
GMM,Transformer,Clustering,1474971,69,0,205.35562,1.91,1e-06,89.0
GMM,Transformer,Clustering,1966628,14,0,63.367444,1.9,1e-06,91.0
GMM,Transformer,Clustering,1966628,28,0,116.006634,1.9,1e-06,88.0
GMM,Transformer,Clustering,1966628,42,0,170.487283,1.9,1e-06,86.0
GMM,Transformer,Clustering,1966628,56,0,223.002201,1.91,1e-06,88.0
GMM,Transformer,Clustering,1966628,69,0,273.808745,1.91,1e-06,87.5
GMM,Transformer,Clustering,2000000,27,0,128.746571,1.9,1e-06,88.0
GMM,Transformer,Clustering,2000000,53,0,252.723961,1.91,1e-06,87.0
GMM,Transformer,Clustering,2000000,78,0,371.93442,1.91,1e-06,85.5
GMM,Transformer,Clustering,2000000,104,0,495.903806,1.91,1e-06,100.5
GMM,Transformer,Clustering,2000000,129,0,615.128746,1.91,1e-06,86.5
GMM,Transformer,Clustering,2458285,14,0,79.209547,1.9,1e-06,92.0
GMM,Transformer,Clustering,2458285,28,0,145.008384,1.9,1e-06,86.0
GMM,Transformer,Clustering,2458285,42,0,213.109253,1.9,1e-06,86.0
GMM,Transformer,Clustering,2458285,56,0,278.752656,1.91,1e-06,87.0
GMM,Transformer,Clustering,2458285,69,0,344.604708,1.91,1e-06,96.0
GMM,Transformer,Clustering,3000000,27,0,193.118719,1.9,1e-06,87.5
GMM,Transformer,Clustering,3000000,53,0,379.08824,1.91,1e-06,87.0
GMM,Transformer,Clustering,3000000,78,0,557.905551,1.91,1e-06,86.0
GMM,Transformer,Clustering,3000000,104,0,743.872852,1.91,1e-06,85.5
GMM,Transformer,Clustering,3000000,129,0,922.68967,1.91,1e-06,86.5
GMM,Transformer,Clustering,4000000,27,0,257.491792,1.9,1e-06,90.0
GMM,Transformer,Clustering,4000000,53,0,505.45001,1.91,1e-06,88.0
GMM,Transformer,Clustering,4000000,78,0,743.873035,1.91,1e-06,85.0
GMM,Transformer,Clustering,4000000,104,0,991.823236,1.91,1e-06,85.5
GMM,Transformer,Clustering,4000000,129,0,1230.244541,1.91,1e-06,98.5
GMM,Transformer,Clustering,5000000,27,0,321.864852,1.9,1e-06,87.0
GMM,Transformer,Clustering,5000000,53,0,631.81279,1.91,1e-06,86.5
